industry,skills,title
Information Technology and Services,Apache Spark,"  Data Engineer - Big Data

"
Information Technology and Services,Machine Learning,"  Data Engineer - Big Data

"
Information Technology and Services,Big Data,"  Data Engineer - Big Data

"
Information Technology and Services,Asset Management,"  Data Engineer - Big Data

"
Information Technology and Services,Fixed Income,"  Data Engineer - Big Data

"
Information Technology and Services,Data Warehousing,"  Data Engineer - Big Data

"
Information Technology and Services,Master's Degree,"  Data Engineer - Big Data

"
Computer Software,Python (Programming Language),"  Director of Data Science

"
Computer Software,Healthcare,"  Director of Data Science

"
Computer Software,Data Science,"  Director of Data Science

"
Computer Software,Customer Insight,"  Director of Data Science

"
Computer Software,Machine Learning,"  Director of Data Science

"
Computer Software,Predictive Modeling,"  Director of Data Science

"
Computer Software,Start-ups,"  Director of Data Science

"
Computer Software,Leadership,"  Director of Data Science

"
Computer Software,Commercial,"  Director of Data Science

"
Computer Software,Good Clinical Practice (GCP),"  Director of Data Science

"
Computer Software,Master's Degree,"  Director of Data Science

"
Broadcast Media,Python (Programming Language),"  Director Data Science

"
Broadcast Media,Data Science,"  Director Data Science

"
Broadcast Media,Analytics,"  Director Data Science

"
Broadcast Media,Statistics,"  Director Data Science

"
Broadcast Media,Teradata,"  Director Data Science

"
Broadcast Media,Statistical Modeling,"  Director Data Science

"
Broadcast Media,Communication,"  Director Data Science

"
Broadcast Media,Machine Learning,"  Director Data Science

"
Broadcast Media,Programming,"  Director Data Science

"
Broadcast Media,Algorithms,"  Director Data Science

"
Broadcast Media,Master's Degree,"  Director Data Science

"
Information Technology and Services,Python (Programming Language),"  Senior Big Data Engineer

"
Information Technology and Services,SQL,"  Senior Big Data Engineer

"
Information Technology and Services,Analytics,"  Senior Big Data Engineer

"
Information Technology and Services,Open Source Software,"  Senior Big Data Engineer

"
Information Technology and Services,Cloud Computing,"  Senior Big Data Engineer

"
Information Technology and Services,Java,"  Senior Big Data Engineer

"
Information Technology and Services,Apache Spark,"  Senior Big Data Engineer

"
Information Technology and Services,Big Data,"  Senior Big Data Engineer

"
Information Technology and Services,MongoDB,"  Senior Big Data Engineer

"
Information Technology and Services,C#,"  Senior Big Data Engineer

"
Information Technology and Services,Visualization,"  Quantitative Trading Data Scientist

"
Information Technology and Services,Matlab,"  Quantitative Trading Data Scientist

"
Information Technology and Services,Engineering,"  Quantitative Trading Data Scientist

"
Information Technology and Services,Investments,"  Quantitative Trading Data Scientist

"
Information Technology and Services,Pandas (Software),"  Quantitative Trading Data Scientist

"
Information Technology and Services,Diving,"  Quantitative Trading Data Scientist

"
Information Technology and Services,Distribution Analysis,"  Quantitative Trading Data Scientist

"
Information Technology and Services,Finance,"  Quantitative Trading Data Scientist

"
Information Technology and Services,Cluster Analysis,"  Quantitative Trading Data Scientist

"
Information Technology and Services,Apache,"  Quantitative Trading Data Scientist

"
Information Technology and Services,Master's Degree,"  Quantitative Trading Data Scientist

"
Financial Services,Python (Programming Language),"  Data Scientist/ Researcher

"
Financial Services,Data Science,"  Data Scientist/ Researcher

"
Financial Services,Research,"  Data Scientist/ Researcher

"
Financial Services,Investments,"  Data Scientist/ Researcher

"
Financial Services,Machine Learning,"  Data Scientist/ Researcher

"
Financial Services,Big Data,"  Data Scientist/ Researcher

"
Financial Services,Alternative Investment Strategies,"  Data Scientist/ Researcher

"
Financial Services,Fundamental Analysis,"  Data Scientist/ Researcher

"
Financial Services,Algorithms,"  Data Scientist/ Researcher

"
Financial Services,Public Policy,"  Data Scientist/ Researcher

"
Financial Services,Master's Degree,"  Data Scientist/ Researcher

"
Hospital & Health Care,Python (Programming Language),"  Deep Learning Data Scientist

"
Hospital & Health Care,SQL,"  Deep Learning Data Scientist

"
Hospital & Health Care,Statistics,"  Deep Learning Data Scientist

"
Hospital & Health Care,Java,"  Deep Learning Data Scientist

"
Hospital & Health Care,Deep Learning,"  Deep Learning Data Scientist

"
Hospital & Health Care,Hadoop,"  Deep Learning Data Scientist

"
Hospital & Health Care,Machine Learning,"  Deep Learning Data Scientist

"
Hospital & Health Care,Datasets,"  Deep Learning Data Scientist

"
Hospital & Health Care,Algorithms,"  Deep Learning Data Scientist

"
Hospital & Health Care,Spark,"  Deep Learning Data Scientist

"
Hospital & Health Care,Doctor of Philosophy,"  Deep Learning Data Scientist

"
Information Technology and Services,Python (Programming Language),"  Data Scientist

"
Information Technology and Services,Data Analysis,"  Data Scientist

"
Information Technology and Services,Data Science,"  Data Scientist

"
Information Technology and Services,R,"  Data Scientist

"
Information Technology and Services,Analytics,"  Data Scientist

"
Information Technology and Services,Business,"  Data Scientist

"
Information Technology and Services,Predictive Analytics,"  Data Scientist

"
Information Technology and Services,Bachelor's Degree,"  Data Scientist

"
Management Consulting,Python (Programming Language),"  Lead Data Scientist

"
Management Consulting,Data Science,"  Lead Data Scientist

"
Management Consulting,Analytics,"  Lead Data Scientist

"
Management Consulting,Statistics,"  Lead Data Scientist

"
Management Consulting,PostgreSQL,"  Lead Data Scientist

"
Management Consulting,Apache Spark,"  Lead Data Scientist

"
Management Consulting,Machine Learning,"  Lead Data Scientist

"
Management Consulting,Problem Solving,"  Lead Data Scientist

"
Management Consulting,Apache Kafka,"  Lead Data Scientist

"
Management Consulting,MySQL,"  Lead Data Scientist

"
Management Consulting,Bachelor's Degree,"  Lead Data Scientist

"
Marketing and Advertising,Python (Programming Language),"  VP, Data Science

"
Marketing and Advertising,Management,"  VP, Data Science

"
Marketing and Advertising,Data Science,"  VP, Data Science

"
Marketing and Advertising,Statistics,"  VP, Data Science

"
Marketing and Advertising,Linear Algebra,"  VP, Data Science

"
Marketing and Advertising,Machine Learning,"  VP, Data Science

"
Marketing and Advertising,Cross-functional Team Leadership,"  VP, Data Science

"
Marketing and Advertising,Leadership,"  VP, Data Science

"
Marketing and Advertising,Marketing,"  VP, Data Science

"
Marketing and Advertising,Data Marts,"  VP, Data Science

"
Marketing and Advertising,Doctor of Philosophy,"  VP, Data Science

"
Transportation/Trucking/Railroad,SQL,"  Data Analyst

"
Transportation/Trucking/Railroad,Data Analysis,"  Data Analyst

"
Transportation/Trucking/Railroad,Statistics,"  Data Analyst

"
Transportation/Trucking/Railroad,A/B Testing,"  Data Analyst

"
Transportation/Trucking/Railroad,Strategic Planning,"  Data Analyst

"
Transportation/Trucking/Railroad,Problem Solving,"  Data Analyst

"
Transportation/Trucking/Railroad,KPI Dashboards,"  Data Analyst

"
Transportation/Trucking/Railroad,Cross-functional Team Leadership,"  Data Analyst

"
Transportation/Trucking/Railroad,Quantitative Analytics,"  Data Analyst

"
Transportation/Trucking/Railroad,Project Management,"  Data Analyst

"
Retail,Python (Programming Language),"  Marketing Data Analyst

"
Retail,SQL,"  Marketing Data Analyst

"
Retail,Auditing,"  Marketing Data Analyst

"
Retail,Statistics,"  Marketing Data Analyst

"
Retail,Business Analytics,"  Marketing Data Analyst

"
Retail,Mining,"  Marketing Data Analyst

"
Retail,Retail,"  Marketing Data Analyst

"
Retail,Data Integration,"  Marketing Data Analyst

"
Retail,Data Reconciliation,"  Marketing Data Analyst

"
Retail,SAS,"  Marketing Data Analyst

"
Retail,Bachelor's Degree,"  Marketing Data Analyst

"
Information Technology and Services,Information Technology,"  Jr. Data Analyst

"
Information Technology and Services,Software Design,"  Jr. Data Analyst

"
Information Technology and Services,Report Writing,"  Jr. Data Analyst

"
Information Technology and Services,Communication,"  Jr. Data Analyst

"
Information Technology and Services,Management Information Systems (MIS),"  Jr. Data Analyst

"
Information Technology and Services,Agile Methodologies,"  Jr. Data Analyst

"
Information Technology and Services,Requirements Gathering,"  Jr. Data Analyst

"
Information Technology and Services,Computer Information Systems,"  Jr. Data Analyst

"
Information Technology and Services,Business Analysis,"  Jr. Data Analyst

"
Information Technology and Services,Testing,"  Jr. Data Analyst

"
Information Technology and Services,Bachelor's Degree,"  Jr. Data Analyst

"
Consumer Goods,Python (Programming Language),"  Director of Data Science

"
Consumer Goods,Management,"  Director of Data Science

"
Consumer Goods,Data Science,"  Director of Data Science

"
Consumer Goods,Business,"  Director of Data Science

"
Consumer Goods,Apache Spark,"  Director of Data Science

"
Consumer Goods,Hadoop,"  Director of Data Science

"
Consumer Goods,Machine Learning,"  Director of Data Science

"
Consumer Goods,Big Data,"  Director of Data Science

"
Consumer Goods,Leadership,"  Director of Data Science

"
Consumer Goods,Strategy,"  Director of Data Science

"
Consumer Goods,Master's Degree,"  Director of Data Science

"
Government Administration,Management,"  Software Engineer - Big Data

"
Government Administration,Java Enterprise Edition,"  Software Engineer - Big Data

"
Government Administration,Cloud Computing,"  Software Engineer - Big Data

"
Government Administration,U.S. Department of Defense,"  Software Engineer - Big Data

"
Government Administration,Indexing,"  Software Engineer - Big Data

"
Government Administration,Hadoop,"  Software Engineer - Big Data

"
Government Administration,Big Data,"  Software Engineer - Big Data

"
Government Administration,Accumulo,"  Software Engineer - Big Data

"
Government Administration,Microsoft Azure,"  Software Engineer - Big Data

"
Government Administration,Simulations,"  Software Engineer - Big Data

"
Government Administration,Bachelor's Degree,"  Software Engineer - Big Data

"
Information Technology and Services,Python (Programming Language),"  Senior Data Scientist

"
Information Technology and Services,Science,"  Senior Data Scientist

"
Information Technology and Services,Data Science,"  Senior Data Scientist

"
Information Technology and Services,Analytics,"  Senior Data Scientist

"
Information Technology and Services,Statistics,"  Senior Data Scientist

"
Information Technology and Services,Machine Learning,"  Senior Data Scientist

"
Information Technology and Services,Algorithms,"  Senior Data Scientist

"
Information Technology and Services,Master's Degree,"  Senior Data Scientist

"
Computer Software,Python (Programming Language),"  Data Scientist/Machine Learning - Brain Power

"
Computer Software,Research and Development (R&D),"  Data Scientist/Machine Learning - Brain Power

"
Computer Software,Matlab,"  Data Scientist/Machine Learning - Brain Power

"
Computer Software,Lean Manufacturing,"  Data Scientist/Machine Learning - Brain Power

"
Computer Software,C++,"  Data Scientist/Machine Learning - Brain Power

"
Computer Software,Computer Hardware,"  Data Scientist/Machine Learning - Brain Power

"
Computer Software,Machine Learning,"  Data Scientist/Machine Learning - Brain Power

"
Computer Software,Signal Processing,"  Data Scientist/Machine Learning - Brain Power

"
Computer Software,Strategy,"  Data Scientist/Machine Learning - Brain Power

"
Computer Software,Algorithms,"  Data Scientist/Machine Learning - Brain Power

"
Computer Software,Doctor of Philosophy,"  Data Scientist/Machine Learning - Brain Power

"
Computer Software,Python (Programming Language),"  Data Scientist

"
Computer Software,Management,"  Data Scientist

"
Computer Software,E-Learning,"  Data Scientist

"
Computer Software,PostgreSQL,"  Data Scientist

"
Computer Software,C++,"  Data Scientist

"
Computer Software,Machine Learning,"  Data Scientist

"
Computer Software,Forecasting,"  Data Scientist

"
Computer Software,MySQL,"  Data Scientist

"
Computer Software,Algorithms,"  Data Scientist

"
Computer Software,Testing,"  Data Scientist

"
Computer Software,Bachelor's Degree,"  Data Scientist

"
Computer Software,Python (Programming Language),"  VP of Data Science

"
Computer Software,Management,"  VP of Data Science

"
Computer Software,Science,"  VP of Data Science

"
Computer Software,Data Science,"  VP of Data Science

"
Computer Software,Artificial Intelligence (AI),"  VP of Data Science

"
Computer Software,Communication,"  VP of Data Science

"
Computer Software,Machine Learning,"  VP of Data Science

"
Computer Software,Start-ups,"  VP of Data Science

"
